"Record ID","Title","Subject","Institution","Journal","Publisher","Country","RetractionDate","RetractionDOI","RetractionPubMedID","OriginalPaperDate","OriginalPaperDOI","OriginalPaperPubMedID","Reason","Notes","Year"
65404,"The resolution of q-rung orthopair fuzzy set based three-way group conflict analysis","(B/T) Data Science;(SOC) Political Science;","College of Science, Northwest A&F University, Yangling, PR China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"4/10/2023 0:00","10.3233/jifs-224589",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-224589 See also: https://pubpeer.com/publications/6EFB4048E1E9471A4C914365B726E7","2025"
65375,"Taxonomy method for multiple attribute group decision making based on interval-valued intuitionistic fuzzy with entropy","(B/T) Data Science;","School of Business, Sichuan Normal University, Chengdu, P.R. China; China School of Finance, Southwestern University of Finance and Economics, Chengdu, P.R. China; School of Accounting, Southwestern University of Finance and Economics, Chengdu, P.R. China","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"9/13/2021 0:00","10.3233/jifs-210918",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-210918 See also: https://pubpeer.com/publications/494F90242429EB3ACFF39F480E6FB7","2025"
65367,"Study on fuzzy comprehensive competitiveness evaluation of urban exhibition industry with hesitant fuzzy information","(B/T) Business - Economics;(B/T) Business - Management;(B/T) Data Science;","Xi’an Eurasia University, Xi’an, Shaanxi, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"5/10/2023 0:00","10.3233/jifs-231672",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-231672 See also: https://pubpeer.com/publications/F3975D6E31E8A114FA0BF91C344525","2025"
65362,"Some T-spherical fuzzy dombi hamy mean operators and their applications to multi-criteria group decision-making process","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","Department of Mathematics, Riphah International University (Lahore Campus), Islamabad, Pakistan; Basic Sciences Department, Preparatory Year Deanship, King Faisal University, Al-Ahsa, Saudi Arabia; School of Mathematics, Thapar Institute of Engineering & Technology (Deemed University) Patiala, Punjab, India; Department of Mathematics, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Applied Science Research Center, Applied Science Private University, Amman, Jordan; College of Technical Engineering, Department of Medical Devices Engineering Technologies, National University of Science and Technology, Dhi Qar, Nasiriyah, Iraq;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","India;Iraq;Jordan;Pakistan;Saudi Arabia",2025-01-15,"10.3233/JIFS-219434",0,"9/1/2023 0:00","10.3233/jifs-232505",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65359,"Some novel similarity and distance measures of pythagorean fuzzy sets and their applications","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","College of Mathematics and Software Science, Sichuan Normal University, Chengdu, P.R. China; School of Business, Sichuan Normal University, Chengdu, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"6/26/2019 0:00","10.3233/jifs-179241",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65358,"Solving demand-responsive feeder transit service design with fuzzy travel demand: A collaborative ant colony algorithm approach","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","College of Civil and Transportation Engineering, Hebei University of Technology, China; School of Transportation, Nantong University, Nantong, China; Nantong Research Institute for Advanced Communication Technologies, Nantong, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"5/22/2019 0:00","10.3233/jifs-179159",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65349,"Selection of safety equipment with choquet integral operators and q-rung orthopair fuzzy information","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","Department of Mathematics, Riphah International University Lahore, (Lahore Campus), Lahore Pakistan; College of Humanities and Social Sciences, Hebei Agricultural University, Baoding, China; Department of Mathematics, Thapar Institute of Engineering and Technology (Deemed University), Patiala, Punjab, India; Department of Basic Sciences, Preparatory Year Deanship, King Faisal University, Al-Ahsa, Saudi Arabia; College of Economics and Management, Hebei Agricultural University, Baoding, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China;India;Pakistan;Saudi Arabia",2025-01-15,"10.3233/JIFS-219434",0,"5/4/2024 0:00","10.3233/jifs-240169",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65333,"Research on lean management and innovation capability evaluation of technological small and medium sized enterprises under probabilistic hesitant fuzzy sets","(B/T) Business - Management;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","Business Department, Cangzhou Normal University, Cangzhou, Hebei, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"9/4/2023 0:00","10.3233/jifs-233403",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65328,"Research on evaluation of emergency communication vehicle cabin’s internal environment design based on q-rung orthopair fuzzy information","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(B/T) Transportation;(HSC) Public Health and Safety;","Hoseo University, Asan City, South Chungcheong, South Korea;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","South Korea",2025-01-15,"10.3233/JIFS-219434",0,"5/26/2023 0:00","10.3233/jifs-232198",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65316,"Quality improvement path and countermeasures for future-oriented film and animation teaching: based on fuzzy comprehensive evaluation method","(B/T) Technology;(HUM) Arts - Film Studies;(SOC) Education;","School of Film and Television Arts, Liaoning Normal University, Dalian, Liaoning Province, China; School of Architect, Dalian University of Technology, Dalian, Liaoning Province, China; Universiti Sains Malaysia, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"11/18/2022 0:00","10.3233/jifs-222779",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/A213CBB2A881481FB279BD957D98FF","2025"
65315,"Pythagorean fuzzy interaction aggregation operators and their application to multiple attribute decision making","(B/T) Business - Management;(B/T) Data Science;","School of Business, Sichuan Normal University, Chengdu, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"9/22/2017 0:00","10.3233/jifs-162030",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-162030 See also: https://pubpeer.com/publications/8875D40C8E287F4398A686FCCE4ABA","2025"
65314,"Pythagorean fuzzy Hamacher Prioritized aggregation operators in multiple attribute decision making","(B/T) Data Science;","School of Business, Sichuan Normal University, Chengdu, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"8/26/2018 0:00","10.3233/jifs-172262",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-172262 See also: https://pubpeer.com/publications/3B9236D4BDD6177F4D5085195AC445","2025"
65312,"Probabilistic hesitant fuzzy multi-attribute decision-making method based on improved distance measurement","(B/T) Business - Management;(B/T) Data Science;","School of Management, Hebei University, Baoding, Hebei, China; Center for Common Prosperity Research, Hebei University, Baoding, Hebei, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"6/24/2022 0:00","10.3233/jifs-213427",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;","ACM information page for the original article: https://dl.acm.org/doi/abs/10.3233/JIFS-213427 See also: https://pubpeer.com/publications/F19912EEBB8133492034044644AE94","2025"
65307,"Picture hesitant fuzzy grey compromise relational bidirectional projection method with application in multi-attribute recommendation","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","School of Economics and Management, Yanshan University, Qinhuangdao, China; School of Humanities and Law, Yanshan University, Qinhuangdao, China; School of International Education, Yanshan University, Qinhuangdao, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"10/30/2023 0:00","10.3233/jifs-233016",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
65306,"Picture fuzzy MABAC method based on prospect theory for multiple attribute group decision making and its application to suppliers selection","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","School of Business, Sichuan Normal University, Chengdu, P.R. China; School of Finance, Southwestern University of Finance and Economics, Chengdu, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2025-01-15,"10.3233/JIFS-219434",0,"1/3/2022 0:00","10.3233/jifs-211359",0,"Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;",NA,"2025"
